Filename,ID,Microscope,Objective,Mag,Accession,Ear ,Ear row,Ear position,Spk position,Position type,taxon code,View,Charred?,
13009_Taes_STM017a___d,13009,Feedsax,,,Stafford St Marys Grove,,STM017a,,,,Arch_Tturg,d,,
13010_Taes_STM017a___l,13010,Feedsax,,,Stafford St Marys Grove,,STM017a,,,,Arch_Tturg,l,,
13015_Taes_STM0021a___d,13015,Feedsax,,,Stafford St Marys Grove,,STM0021a,,,,Arch_Tturg,d,,
13016_Taes_STM0021a___l,13016,Feedsax,,,Stafford St Marys Grove,,STM0021a,,,,Arch_Tturg,l,,
13018_Taes_STM0021b___d,13018,Feedsax,,,Stafford St Marys Grove,,STM0021b,,,,Arch_Tcom,d,,
13019_Taes_STM0021b___l,13019,Feedsax,,,Stafford St Marys Grove,,STM0021b,,,,Arch_Tcom,l,,
13021_Taes_STM0021c___d,13021,Feedsax,,,Stafford St Marys Grove,,STM0021c,,,,Arch_Taes,d,,
13022_Taes_STM0021c___l,13022,Feedsax,,,Stafford St Marys Grove,,STM0021c,,,,Arch_Taes,l,,
13024_Taes_STM0101a___d,13024,Feedsax,,,Stafford St Marys Grove,,STM0101a,,,,Arch_Tcom,d,,
13025_Taes_STM0101a___l,13025,Feedsax,,,Stafford St Marys Grove,,STM0101a,,,,Arch_Tcom,l,,
13033_Taes_STB002a___d,13033,Feedsax,,,Stafford,,STB002a,,,,Arch_Taes,d,,
13034_Taes_STB002a___l,13034,Feedsax,,,Stafford,,STB002a,,,,Arch_Taes,l,,
13036_Taes_STB002b___d,13036,Feedsax,,,Stafford,,STB002b,,,,Arch_Taes,d,,
13037_Taes_STB002b___l,13037,Feedsax,,,Stafford,,STB002b,,,,Arch_Taes,l,,
13039_Taes_STB002c___d,13039,Feedsax,,,Stafford,,STB002c,,,,Arch_Tcom,d,,
13040_Taes_STB002c___l,13040,Feedsax,,,Stafford,,STB002c,,,,Arch_Tcom,l,,
13045_Taes_STT007a___d,13045,Feedsax,,,Stafford,,STT007a,,,,Arch_Taes,d,,
13046_Taes_STT007a___l,13046,Feedsax,,,Stafford,,STT007a,,,,Arch_Taes,l,,
13048_Taes_STT007b___d,13048,Feedsax,,,Stafford,,STT007b,,,,Arch_Tcom,d,,
13049_Taes_STT007b___l,13049,Feedsax,,,Stafford,,STT007b,,,,Arch_Tcom,l,,
13051_Taes_STT007c___d,13051,Feedsax,,,Stafford,,STT007c,,,,Arch_Tcom,d,,
13052_Taes_STT007c___l,13052,Feedsax,,,Stafford,,STT007c,,,,Arch_Tcom,l,,
13054_Taes_STT009a___d,13054,Feedsax,,,Stafford,,STT009a,,,,Arch_Taes,d,,
13055_Taes_STT009a___l,13055,Feedsax,,,Stafford,,STT009a,,,,Arch_Taes,l,,
13057_Taes_STT009b___d,13057,Feedsax,,,Stafford,,STT009b,,,,Arch_Tcom,d,,
13058_Taes_STT009b___l,13058,Feedsax,,,Stafford,,STT009b,,,,Arch_Tcom,l,,
13060_Taes_STT009c___d,13060,Feedsax,,,Stafford,,STT009c,,,,Arch_Taes,d,,
13061_Taes_STT009c___l,13061,Feedsax,,,Stafford,,STT009c,,,,Arch_Taes,l,,
13063_Taes_STT012a___d,13063,Feedsax,,,Stafford,,STT012a,,,,Arch_Taes,d,,
13064_Taes_STT012a___l,13064,Feedsax,,,Stafford,,STT012a,,,,Arch_Taes,l,,
13066_Taes_STT012b___d,13066,Feedsax,,,Stafford,,STT012b,,,,Arch_Taes,d,,
13067_Taes_STT012b___l,13067,Feedsax,,,Stafford,,STT012b,,,,Arch_Taes,l,,
13069_Taes_STT012c___d,13069,Feedsax,,,Stafford,,STT012c,,,,Arch_Taes,d,,
13070_Taes_STT012c___l,13070,Feedsax,,,Stafford,,STT012c,,,,Arch_Taes,l,,
13072_Taes_LYM001a___d,13072,Feedsax,,,Lyminge,,LYM001a,,,,Arch_Taes,d,,
13073_Taes_LYM001a___l,13073,Feedsax,,,Lyminge,,LYM001a,,,,Arch_Taes,l,,
13075_Taes_LYM001b___d,13075,Feedsax,,,Lyminge,,LYM001b,,,,Arch_Taes,d,,
13076_Taes_LYM001b___l,13076,Feedsax,,,Lyminge,,LYM001b,,,,Arch_Taes,l,,
13078_Taes_LYM001c___d,13078,Feedsax,,,Lyminge,,LYM001c,,,,Arch_Taes,d,,
13079_Taes_LYM001c___l,13079,Feedsax,,,Lyminge,,LYM001c,,,,Arch_Taes,l,,
13081_Taes_LYM003a___d,13081,Feedsax,,,Lyminge,,LYM003a,,,,Arch_Taes,d,,
13082_Taes_LYM003a___l,13082,Feedsax,,,Lyminge,,LYM003a,,,,Arch_Taes,l,,
13084_Taes_LYM003b___d,13084,Feedsax,,,Lyminge,,LYM003b,,,,Arch_Taes,d,,
13085_Taes_LYM003b___l,13085,Feedsax,,,Lyminge,,LYM003b,,,,Arch_Taes,l,,
13087_Taes_LYM003c___d,13087,Feedsax,,,Lyminge,,LYM003c,,,,Arch_Tcom,d,,
13088_Taes_LYM003c___l,13088,Feedsax,,,Lyminge,,LYM003c,,,,Arch_Tcom,l,,
13090_Taes_LYM005a___d,13090,Feedsax,,,Lyminge,,LYM005a,,,,Arch_Taes,d,,
13091_Taes_LYM005a___l,13091,Feedsax,,,Lyminge,,LYM005a,,,,Arch_Taes,l,,
13093_Taes_LYM005b___d,13093,Feedsax,,,Lyminge,,LYM005b,,,,Arch_Tcom,d,,
13094_Taes_LYM005b___l,13094,Feedsax,,,Lyminge,,LYM005b,,,,Arch_Tcom,l,,
13096_Taes_LYM005c___d,13096,Feedsax,,,Lyminge,,LYM005c,,,,Arch_Taes,d,,
13097_Taes_LYM005c___l,13097,Feedsax,,,Lyminge,,LYM005c,,,,Arch_Taes,l,,
13099_Taes_LYM007a___d,13099,Feedsax,,,Lyminge,,LYM007a,,,,Arch_Tcom,d,,
13100_Taes_LYM007a___l,13100,Feedsax,,,Lyminge,,LYM007a,,,,Arch_Tcom,l,,
13102_Taes_LYM007b___d,13102,Feedsax,,,Lyminge,,LYM007b,,,,Arch_Taes,d,,
13103_Taes_LYM007b___l,13103,Feedsax,,,Lyminge,,LYM007b,,,,Arch_Taes,l,,
13108_Taes_LYM009a___d,13108,Feedsax,,,Lyminge,,LYM009a,,,,Arch_Taes,d,,
13109_Taes_LYM009a___l,13109,Feedsax,,,Lyminge,,LYM009a,,,,Arch_Taes,l,,
13111_Taes_LYM009b___d,13111,Feedsax,,,Lyminge,,LYM009b,,,,Arch_Taes,d,,
13112_Taes_LYM009b___l,13112,Feedsax,,,Lyminge,,LYM009b,,,,Arch_Taes,l,,
13117_Taes_LYM012a___d,13117,Feedsax,,,Lyminge,,LYM012a,,,,Arch_Taes,d,,
13118_Taes_LYM012a___l,13118,Feedsax,,,Lyminge,,LYM012a,,,,Arch_Taes,l,,
13120_Taes_LYM012b___d,13120,Feedsax,,,Lyminge,,LYM012b,,,,Arch_Tcom,d,,
13121_Taes_LYM012b___l,13121,Feedsax,,,Lyminge,,LYM012b,,,,Arch_Tcom,l,,
13123_Taes_LYM012c___d,13123,Feedsax,,,Lyminge,,LYM012c,,,,Arch_Tcom,d,,
13124_Taes_LYM012c___l,13124,Feedsax,,,Lyminge,,LYM012c,,,,Arch_Tcom,l,,
13126_Taes_LYM016a___d,13126,Feedsax,,,Lyminge,,LYM016a,,,,Arch_Tcom,d,,
13127_Taes_LYM016a___l,13127,Feedsax,,,Lyminge,,LYM016a,,,,Arch_Tcom,l,,
13129_Taes_LYM016b___d,13129,Feedsax,,,Lyminge,,LYM016b,,,,Arch_Tcom,d,,
13130_Taes_LYM016b___l,13130,Feedsax,,,Lyminge,,LYM016b,,,,Arch_Tcom,l,,
13132_Taes_LYM016c___d,13132,Feedsax,,,Lyminge,,LYM016c,,,,Arch_Tcom,d,,
13133_Taes_LYM016c___l,13133,Feedsax,,,Lyminge,,LYM016c,,,,Arch_Tcom,l,,
13135_Taes_LYM021c___d,13135,Feedsax,,,Lyminge,,LYM021c,,,,Arch_Taes,d,,
13136_Taes_LYM021c___l,13136,Feedsax,,,Lyminge,,LYM021c,,,,Arch_Taes,l,,
13138_Taes_LYM022a___d,13138,Feedsax,,,Lyminge,,LYM022a,,,,Arch_Taes,d,,
13139_Taes_LYM022a___l,13139,Feedsax,,,Lyminge,,LYM022a,,,,Arch_Taes,l,,
13141_Taes_LYM022b___d,13141,Feedsax,,,Lyminge,,LYM022b,,,,Arch_Taes,d,,
13142_Taes_LYM022b___l,13142,Feedsax,,,Lyminge,,LYM022b,,,,Arch_Taes,l,,
13144_Taes_LYM022c___d,13144,Feedsax,,,Lyminge,,LYM022c,,,,Arch_Tcom,d,,
13145_Taes_LYM022c___l,13145,Feedsax,,,Lyminge,,LYM022c,,,,Arch_Tcom,l,,
13147_Taes_LYM025a___d,13147,Feedsax,,,Lyminge,,LYM025a,,,,Arch_Taes,d,,
13148_Taes_LYM025a___l,13148,Feedsax,,,Lyminge,,LYM025a,,,,Arch_Taes,l,,
13153_Taes_LYM025c___d,13153,Feedsax,,,Lyminge,,LYM025c,,,,Arch_Taes,d,,
13154_Taes_LYM025c___l,13154,Feedsax,,,Lyminge,,LYM025c,,,,Arch_Taes,l,,
13156_Taes_LYM026a___d,13156,Feedsax,,,Lyminge,,LYM026a,,,,Arch_Tcom,d,,
13157_Taes_LYM026a___l,13157,Feedsax,,,Lyminge,,LYM026a,,,,Arch_Tcom,l,,
13159_Taes_LYM026b___d,13159,Feedsax,,,Lyminge,,LYM026b,,,,Arch_Taes,d,,
13160_Taes_LYM026b___l,13160,Feedsax,,,Lyminge,,LYM026b,,,,Arch_Taes,l,,
13162_Taes_LYM026c___d,13162,Feedsax,,,Lyminge,,LYM026c,,,,Arch_Taes,d,,
13163_Taes_LYM026c___l,13163,Feedsax,,,Lyminge,,LYM026c,,,,Arch_Taes,l,,
13165_Taes_LYM027a___d,13165,Feedsax,,,Lyminge,,LYM027a,,,,Arch_Taes,d,,
13166_Taes_LYM027a___l,13166,Feedsax,,,Lyminge,,LYM027a,,,,Arch_Taes,l,,
13174_Taes_LYM029a___d,13174,Feedsax,,,Lyminge,,LYM029a,,,,Arch_Taes,d,,
13175_Taes_LYM029a___l,13175,Feedsax,,,Lyminge,,LYM029a,,,,Arch_Taes,l,,
13177_Taes_LYM029b___d,13177,Feedsax,,,Lyminge,,LYM029b,,,,Arch_Taes,d,,
13178_Taes_LYM029b___l,13178,Feedsax,,,Lyminge,,LYM029b,,,,Arch_Taes,l,,
13189_Taes_BOP001a___d,13189,Feedsax,,,Botolph Bridge,BOP001a,,,,,Arch_Taes,d,,
13190_Taes_BOP001a___l,13190,Feedsax,,,Botolph Bridge,BOP001a,,,,,Arch_Taes,l,,
13195_Taes_BOP002b___d,13195,Feedsax,,,Botolph Bridge,BOP002b,,,,,Arch_Tcom,d,,
13196_Taes_BOP002b___l,13196,Feedsax,,,Botolph Bridge,BOP002b,,,,,Arch_Tcom,l,,
13210_Taes_RBS001a___d,13210,Feedsax,,,Raunds,,RBS001a,,,,Arch_Tcom,d,,
13211_Taes_RBS001a___l,13211,Feedsax,,,Raunds,,RBS001a,,,,Arch_Tcom,l,,
13213_Taes_RBS003a___d,13213,Feedsax,,,Raunds,,RBS003a,,,,Arch_Taes,d,,
13214_Taes_RBS003a___l,13214,Feedsax,,,Raunds,,RBS003a,,,,Arch_Taes,l,,
13216_Taes_RBS003b___d,13216,Feedsax,,,Raunds,,RBS003b,,,,Arch_Tturg,d,,
13217_Taes_RBS003b___l,13217,Feedsax,,,Raunds,,RBS003b,,,,Arch_Tturg,l,,
13219_Taes_RBS003c___d,13219,Feedsax,,,Raunds,,RBS003c,,,,Arch_Tcom,d,,
13220_Taes_RBS003c___l,13220,Feedsax,,,Raunds,,RBS003c,,,,Arch_Tcom,l,,
13222_Taes_RFU001a___d,13222,Feedsax,,,Raunds,,RFU001a,,,,Arch_Tturg,d,,
13223_Taes_RFU001a___l,13223,Feedsax,,,Raunds,,RFU001a,,,,Arch_Tturg,l,,
13225_Taes_RFU001b___d,13225,Feedsax,,,Raunds,,RFU001b,,,,Arch_Tturg,d,,
13226_Taes_RFU001b___l,13226,Feedsax,,,Raunds,,RFU001b,,,,Arch_Tturg,l,,
13228_Taes_RFU001c___d,13228,Feedsax,,,Raunds,,RFU001c,,,,Arch_Tturg,d,,
13229_Taes_RFU001c___l,13229,Feedsax,,,Raunds,,RFU001c,,,,Arch_Tturg,l,,
13231_Taes_RWC008a___d,13231,Feedsax,,,Raunds,,RWC008a,,,,Arch_Tturg,d,,
13232_Taes_RWC008a___l,13232,Feedsax,,,Raunds,,RWC008a,,,,Arch_Tturg,l,,
13234_Taes_RWC008b___d,13234,Feedsax,,,Raunds,,RWC008b,,,,Arch_Taes,d,,
13235_Taes_RWC008b___l,13235,Feedsax,,,Raunds,,RWC008b,,,,Arch_Taes,l,,
13237_Taes_RWC008c___d,13237,Feedsax,,,Raunds,,RWC008c,,,,Adur,d,,
13238_Taes_RWC008c___l,13238,Feedsax,,,Raunds,,RWC008c,,,,Adur,l,,
13240_Taes_RWC015a___d,13240,Feedsax,,,Raunds,,RWC015a,,,,Arch_Tturg,d,,
13241_Taes_RWC015a___l,13241,Feedsax,,,Raunds,,RWC015a,,,,Arch_Tturg,l,,
13243_Taes_RWC017a___d,13243,Feedsax,,,Raunds,,RWC017a,,,,Arch_Taes,d,,
13244_Taes_RWC017a___l,13244,Feedsax,,,Raunds,,RWC017a,,,,Arch_Taes,l,,
13249_Taes_Com_HOU001a___d,13249,Feedsax,,,Houghton,,HOU001a,,,,Arch_Tturg,d,,
13250_Taes_Com_HOU001a___l,13250,Feedsax,,,Houghton,,HOU001a,,,,Arch_Tturg,l,,
13252_Taes_Com_HOU001b___d,13252,Feedsax,,,Houghton,,HOU001b,,,,Arch_Taes,d,,
13253_Taes_Com_HOU001b___l,13253,Feedsax,,,Houghton,,HOU001b,,,,Arch_Taes,l,,
13255_Taes_Com_HOU001c___d,13255,Feedsax,,,Houghton,,HOU001c,,,,Arch_Tturg,d,,
13256_Taes_Com_HOU001c___l,13256,Feedsax,,,Houghton,,HOU001c,,,,Arch_Tturg,l,,
13258_Taes_Com_HOU003a___d,13258,Feedsax,,,Houghton,,HOU003a,,,,Arch_Tturg,d,,
13259_Taes_Com_HOU003a___l,13259,Feedsax,,,Houghton,,HOU003a,,,,Arch_Tturg,l,,
13261_Taes_Com_HOU003b___d,13261,Feedsax,,,Houghton,,HOU003b,,,,Arch_Tturg,d,,
13262_Taes_Com_HOU003b___l,13262,Feedsax,,,Houghton,,HOU003b,,,,Arch_Tturg,l,,
13264_Taes_Com_HOU003c___d,13264,Feedsax,,,Houghton,,HOU003c,,,,Arch_Tturg,d,,
13265_Taes_Com_HOU003c___l,13265,Feedsax,,,Houghton,,HOU003c,,,,Arch_Tturg,l,,
13267_Taes_Com_HOU011a___d,13267,Feedsax,,,Houghton,,HOU011a,,,,Arch_Taes,d,,
13268_Taes_Com_HOU011a___l,13268,Feedsax,,,Houghton,,HOU011a,,,,Arch_Taes,l,,
13270_Taes_Com_HOU011b___d,13270,Feedsax,,,Houghton,,HOU011b,,,,Arch_Tcom,d,,
13271_Taes_Com_HOU011b___l,13271,Feedsax,,,Houghton,,HOU011b,,,,Arch_Tcom,l,,
13273_Taes_Com_HOU011c___d,13273,Feedsax,,,Houghton,,HOU011c,,,,Arch_Tcom,d,,
13274_Taes_Com_HOU011c___l,13274,Feedsax,,,Houghton,,HOU011c,,,,Arch_Tcom,l,,
13354_Taes_COP001b___d,13354,Feedsax,,,Coton Park,,COP001b,,,,Arch_Tcom,d,,
13355_Taes_COP001b___l,13355,Feedsax,,,Coton Park,,COP001b,,,,Arch_Tcom,l,,
13357_Taes_COP001c___d,13357,Feedsax,,,Coton Park,,COP001c,,,,Arch_Taes,d,,
13358_Taes_COP001c___l,13358,Feedsax,,,Coton Park,,COP001c,,,,Arch_Taes,l,,
13360_Taes_COP003c___d,13360,Feedsax,,,Coton Park,,COP003c,,,,Arch_Taes,d,,
13361_Taes_COP003c___l,13361,Feedsax,,,Coton Park,,COP003c,,,,Arch_Taes,l,,
13363_Taes_COP004b___d,13363,Feedsax,,,Coton Park,,COP004b,,,,Arch_Tcom,d,,
13364_Taes_COP004b___l,13364,Feedsax,,,Coton Park,,COP004b,,,,Arch_Tcom,l,,
13366_Taes_COP004c___d,13366,Feedsax,,,Coton Park,,COP004c,,,,Arch_Taes,d,,
13367_Taes_COP004c___l,13367,Feedsax,,,Coton Park,,COP004c,,,,Arch_Taes,l,,
13369_Taes_COP006a___d,13369,Feedsax,,,Coton Park,,COP006a,,,,Arch_Taes,d,,
13370_Taes_COP006a___l,13370,Feedsax,,,Coton Park,,COP006a,,,,Arch_Taes,l,,
13372_Taes_COP006b___d,13372,Feedsax,,,Coton Park,,COP006b,,,,Arch_Tcom,d,,
13373_Taes_COP006b___l,13373,Feedsax,,,Coton Park,,COP006b,,,,Arch_Tcom,l,,
13375_Taes_COP008a___d,13375,Feedsax,,,Coton Park,,COP008a,,,,Arch_Tcom,d,,
13376_Taes_COP008a___l,13376,Feedsax,,,Coton Park,,COP008a,,,,Arch_Tcom,l,,
13381_Taes_COP012c___d,13381,Feedsax,,,Coton Park,,COP012c,,,,Arch_Tcom,d,,
13382_Taes_COP012c___l,13382,Feedsax,,,Coton Park,,COP012c,,,,Arch_Tcom,l,,
13387_Taes_COP015a___d,13387,Feedsax,,,Coton Park,,COP015a,,,,Arch_Tcom,d,,
13388_Taes_COP015a___l,13388,Feedsax,,,Coton Park,,COP015a,,,,Arch_Tcom,l,,
13390_Taes_COP015c___d,13390,Feedsax,,,Coton Park,,COP015c,,,,Arch_Tcom,d,,
13391_Taes_COP015c___l,13391,Feedsax,,,Coton Park,,COP015c,,,,Arch_Tcom,l,,
13393_FT_MID027a__d,13393,Feedsax,,,Mildenhall,,MID027a,Pit,c6-11,,Arch_Tcom,d,,
13394_FT_MID027a__l,13394,Feedsax,,,Mildenhall,,MID027a,Pit,c6-11,,Arch_Tcom,l,,
13402_FT_MID027b__d,13402,Feedsax,,,Mildenhall,,MID027b,Pit,c6-11,,Adur,d,,
13403_FT_MID027b__l,13403,Feedsax,,,Mildenhall,,MID027b,Pit,c6-11,,Adur,l,,
13405_FT_MID027c__d,13405,Feedsax,,,Mildenhall,,MID027c,Pit,c6-11,,Arch_Tcom,d,,
13406_FT_MID027c__l,13406,Feedsax,,,Mildenhall,,MID027c,Pit,c6-11,,Arch_Tcom,l,,
13408_FT_MID008a__d,13408,Feedsax,,,Mildenhall,,MID008a,Ditch,c11-13,,Arch_Tcom,d,,
13409_FT_MID008a__l,13409,Feedsax,,,Mildenhall,,MID008a,Ditch,c11-13,,Arch_Tcom,l,,
13411_FT_MID008b__d,13411,Feedsax,,,Mildenhall,,MID008b,Ditch,c11-13,,Arch_Taes,d,,
13412_FT_MID008b__l,13412,Feedsax,,,Mildenhall,,MID008b,Ditch,c11-13,,Arch_Taes,l,,
13414_FT_MID008c__d,13414,Feedsax,,,Mildenhall,,MID008c,Ditch,c11-13,,Arch_Tcom,d,,
13415_FT_MID008c__l,13415,Feedsax,,,Mildenhall,,MID008c,Ditch,c11-13,,Arch_Tcom,l,,
13417_FT_MID020a__d,13417,Feedsax,,,Mildenhall,,MID020a,pit,c6-11,,Arch_Tcom,d,,
13418_FT_MID020a__l,13418,Feedsax,,,Mildenhall,,MID020a,pit,c6-11,,Arch_Tcom,l,,
13420_FT_MID020b__d,13420,Feedsax,,,Mildenhall,,MID020b,pit,c6-11,,Arch_Tcom,d,,
13421_FT_MID020b__l,13421,Feedsax,,,Mildenhall,,MID020b,pit,c6-11,,Arch_Tcom,l,,
13423_FT_MID023a__d,13423,Feedsax,,,Mildenhall,,MID023a,pit,c6-11,,Arch_Taes,d,,
13424_FT_MID023a__l,13424,Feedsax,,,Mildenhall,,MID023a,pit,c6-11,,Arch_Taes,l,,
13426_FT_MID023b__d,13426,Feedsax,,,Mildenhall,,MID023b,pit,c6-11,,Arch_Taes,d,,
13427_FT_MID023b__l,13427,Feedsax,,,Mildenhall,,MID023b,pit,c6-11,,Arch_Taes,l,,
13429_FT_MID023c__d,13429,Feedsax,,,Mildenhall,,MID023c,pit,c6-11,,Arch_Taes,d,,
13430_FT_MID023c__l,13430,Feedsax,,,Mildenhall,,MID023c,pit,c6-11,,Arch_Taes,l,,
13432_FT_MID015a__d,13432,Feedsax,,,Mildenhall,,MID015a,pit,c7-9,,Arch_Taes,d,,
13433_FT_MID015a__l,13433,Feedsax,,,Mildenhall,,MID015a,pit,c7-9,,Arch_Taes,l,,
13435_FT_MID015b__d,13435,Feedsax,,,Mildenhall,,MID015b,pit,c7-9,,Arch_Tcom,d,,
13436_FT_MID015b__l,13436,Feedsax,,,Mildenhall,,MID015b,pit,c7-9,,Arch_Tcom,l,,
13438_FT_MID015c__d,13438,Feedsax,,,Mildenhall,,MID015c,pit,c7-9,,Arch_Taes,d,,
13439_FT_MID015c__l,13439,Feedsax,,,Mildenhall,,MID015c,pit,c7-9,,Arch_Taes,l,,
13441_FT_MID028a__d,13441,Feedsax,,,Mildenhall,,MID028a,pit,c6-11,,Arch_Taes,d,,
13442_FT_MID028a__l,13442,Feedsax,,,Mildenhall,,MID028a,pit,c6-11,,Arch_Taes,l,,
13444_FT_MID028b__d,13444,Feedsax,,,Mildenhall,,MID028b,pit,c6-11,,Arch_Tcom,d,,
13445_FT_MID028b__l,13445,Feedsax,,,Mildenhall,,MID028b,pit,c6-11,,Arch_Tcom,l,,
13447_FT_MID028c__d,13447,Feedsax,,,Mildenhall,,MID028c,pit,c6-11,,Arch_Taes,d,,
13448_FT_MID028c__l,13448,Feedsax,,,Mildenhall,,MID028c,pit,c6-11,,Arch_Taes,l,,
13450_FT_MID019a__d,13450,Feedsax,,,Mildenhall,,MID019a,pit,c6-11,,Arch_Tcom,d,,
13451_FT_MID019a__l,13451,Feedsax,,,Mildenhall,,MID019a,pit,c6-11,,Arch_Tcom,l,,
13453_FT_MID019b__d,13453,Feedsax,,,Mildenhall,,MID019b,pit,c6-11,,Arch_Taes,d,,
13454_FT_MID019b__l,13454,Feedsax,,,Mildenhall,,MID019b,pit,c6-11,,Arch_Taes,l,,
13456_FT_MID013a__d,13456,Feedsax,,,Mildenhall,,MID013a,pit,c11-13,,Arch_Taes,d,,
13457_FT_MID013a__l,13457,Feedsax,,,Mildenhall,,MID013a,pit,c11-13,,Arch_Taes,l,,
13459_FT_MID013b__d,13459,Feedsax,,,Mildenhall,,MID013b,pit,c11-13,,Arch_Taes,d,,
13460_FT_MID013b__l,13460,Feedsax,,,Mildenhall,,MID013b,pit,c11-13,,Arch_Taes,l,,
13462_FT_MID013c__d,13462,Feedsax,,,Mildenhall,,MID013c,pit,c11-13,,Arch_Taes,d,,
13463_FT_MID013c__l,13463,Feedsax,,,Mildenhall,,MID013c,pit,c11-13,,Arch_Taes,l,,
13465_FT_MID014a__d,13465,Feedsax,,,Mildenhall,,MID014a,Layer,c11-13,,Arch_Tcom,d,,
13466_FT_MID014a__l,13466,Feedsax,,,Mildenhall,,MID014a,Layer,c11-13,,Arch_Tcom,l,,
13468_FT_MID014b__d,13468,Feedsax,,,Mildenhall,,MID014b,Layer,c11-13,,Arch_Tcom,d,,
13469_FT_MID014b__l,13469,Feedsax,,,Mildenhall,,MID014b,Layer,c11-13,,Arch_Tcom,l,,
13471_FT_MID014c__d,13471,Feedsax,,,Mildenhall,,MID014c,Layer,c11-13,,Arch_Taes,d,,
13472_FT_MID014c__l,13472,Feedsax,,,Mildenhall,,MID014c,Layer,c11-13,,Arch_Taes,l,,
13474_FT_MID030a__d,13474,Feedsax,,,Mildenhall,,MID030a,Layer,c11-13,,Arch_Tcom,d,,
13475_FT_MID030a__l,13475,Feedsax,,,Mildenhall,,MID030a,Layer,c11-13,,Arch_Tcom,l,,
13477_FT_MID030b__d,13477,Feedsax,,,Mildenhall,,MID030b,Layer,c11-13,,Arch_Tcom,d,,
13478_FT_MID030b__l,13478,Feedsax,,,Mildenhall,,MID030b,Layer,c11-13,,Arch_Tcom,l,,
13480_FT_MID022a__d,13480,Feedsax,,,Mildenhall,,MID022a,pit,c7-9,,Arch_Tcom,d,,
13481_FT_MID022a__l,13481,Feedsax,,,Mildenhall,,MID022a,pit,c7-9,,Arch_Tcom,l,,
13525__COP012a__d,13525,Feedsax,,,Coton Park,,COP012a,,,,Arch_Tcom,d,,
13526__COP012a__l,13526,Feedsax,,,Coton Park,,COP012a,,,,Arch_Tcom,l,,
13483_Arch_BOP001c__d,13483,Feedsax,,,Botolph Bridge,BOP001c,,,,,Arch_Tcom,d,,
13484_Arch_BOP001c__l,13484,Feedsax,,,Botolph Bridge,BOP001c,,,,,Arch_Tcom,l,,
13485_Arch_BOP004a__d,13485,Feedsax,,,Botolph Bridge,BOP004a,,,,,Arch_Tturg,d,,
13486_Arch_BOP004a__l,13486,Feedsax,,,Botolph Bridge,BOP004a,,,,,Arch_Tturg,l,,
13487_Arch_BOP004b__d,13487,Feedsax,,,Botolph Bridge,BOP004b,,,,,Arch_Tturg,d,,
13488_Arch_BOP004b__l,13488,Feedsax,,,Botolph Bridge,BOP004b,,,,,Arch_Tturg,l,,
13489_Arch_BOP006a__d,13489,Feedsax,,,Botolph Bridge,BOP006a,,,,,Arch_Taes,d,,
13490_Arch_BOP006a__l,13490,Feedsax,,,Botolph Bridge,BOP006a,,,,,Arch_Taes,l,,
13491_Arch_BOP006c__d,13491,Feedsax,,,Botolph Bridge,BOP006c,,,,,Arch_Tcom,d,,
13492_Arch_BOP006c__l,13492,Feedsax,,,Botolph Bridge,BOP006c,,,,,Arch_Tcom,l,,
13493_Arch_BOP007c__d,13493,Feedsax,,,Botolph Bridge,BOP007c,,,,,Arch_Taes,d,,
13494_Arch_BOP007c__l,13494,Feedsax,,,Botolph Bridge,BOP007c,,,,,Arch_Taes,l,,
13495_Arch_BOP009c__d,13495,Feedsax,,,Botolph Bridge,BOP009c,,,,,Arch_Tcom,d,,
13496_Arch_BOP009c__l,13496,Feedsax,,,Botolph Bridge,BOP009c,,,,,Arch_Tcom,l,,
13497_Arch_BOP011a__d,13497,Feedsax,,,Botolph Bridge,BOP011a,,,,,Arch_Tturg,d,,
13498_Arch_BOP011a__l,13498,Feedsax,,,Botolph Bridge,BOP011a,,,,,Arch_Tturg,l,,
13499_Arch_BOP011b__d,13499,Feedsax,,,Botolph Bridge,BOP011b,,,,,Arch_Taes,d,,
13500_Arch_BOP011b__l,13500,Feedsax,,,Botolph Bridge,BOP011b,,,,,Arch_Taes,l,,
13501_Arch_BOP011c__d,13501,Feedsax,,,Botolph Bridge,BOP011c,,,,,Arch_Taes,d,,
13502_Arch_BOP011c__l,13502,Feedsax,,,Botolph Bridge,BOP011c,,,,,Arch_Taes,l,,
13503_Arch_BOP012a__d,13503,Feedsax,,,Botolph Bridge,BOP012a,,,,,Arch_Tcom,d,,
13504_Arch_BOP012a__l,13504,Feedsax,,,Botolph Bridge,BOP012a,,,,,Arch_Tcom,l,,
13505_Arch_BOP012c__d,13505,Feedsax,,,Botolph Bridge,BOP012c,,,,,Arch_Tturg,d,,
13506_Arch_BOP012c__l,13506,Feedsax,,,Botolph Bridge,BOP012c,,,,,Arch_Tturg,l,,
13507_Arch_BOP014c__d,13507,Feedsax,,,Botolph Bridge,BOP014c,,,,,Arch_Taes,d,,
13508_Arch_BOP014c__l,13508,Feedsax,,,Botolph Bridge,BOP014c,,,,,Arch_Taes,l,,
13509_Arch_BOP015c__d,13509,Feedsax,,,Botolph Bridge,BOP015c,,,,,Arch_Tcom,d,,
13510_Arch_BOP015c__l,13510,Feedsax,,,Botolph Bridge,BOP015c,,,,,Arch_Tcom,l,,
